z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,true_label_encoded,true_label_name
-0.10398538,-1.5265235,0.201352,1.4454848,-2.2960598,1.9104487,0.03910055,-1.7504386,1.5537399,1.0223445,0,blues
1.5905023,-0.49228644,-0.013665689,2.0367057,-1.5284294,-0.23075867,1.1556504,-0.88657796,1.5093924,1.2713002,0,blues
0.47414392,-0.12889694,-0.19699547,2.6104267,-1.9765859,-0.15185025,0.900486,-1.3551601,0.79290944,2.1452758,0,blues
0.15302,-1.0274459,-0.68067044,1.3853936,-2.5613039,1.046768,-0.39103043,-1.8190955,1.861425,1.7037593,0,blues
3.6036048,1.2185837,-1.4067906,0.6937415,-2.650351,0.05317427,0.09021901,-1.0408834,1.9842952,1.7020457,0,blues
1.8907273,0.10024346,-1.9402802,1.3368808,-3.9465353,1.6854895,1.9910741,0.13489994,-1.0718272,4.22731,0,blues
4.880856,2.382038,-1.1898234,1.6019347,-4.351651,0.44911787,0.5108208,-1.4139487,0.48400435,3.271085,0,blues
5.7467127,2.4466786,-1.5521842,0.3663488,-4.509702,0.31413022,-0.44412214,-0.8298799,1.7173564,2.9723718,0,blues
0.44432193,-1.970661,0.0180056,1.5845618,-4.077007,3.3248527,0.89571404,-0.9928715,0.47769463,2.8058867,0,blues
7.346657,3.2489502,-2.675172,-1.6020701,-4.596951,-0.47555584,-0.53768456,0.4690758,2.4501567,2.8472457,0,blues
2.313548,0.26891267,-1.5145566,1.3749646,-3.5496948,0.6238585,1.5306677,0.30405378,-0.3896546,3.7349665,0,blues
-0.9628866,-1.3259758,0.7308518,1.131568,-3.7755408,4.5079,1.884084,-1.7393374,-1.016779,3.0071669,0,blues
6.582128,3.002617,-1.285551,-1.1475875,-3.7995503,-0.6132822,-7.995218e-05,0.8957162,1.7588843,2.573563,0,blues
2.5083292,1.2665585,-0.50462157,2.0605383,-3.445285,0.19261841,1.6161693,0.043745413,-0.76689905,3.9626462,0,blues
-0.2666782,-1.028348,0.9405533,1.0145173,-3.7855675,4.682828,1.8537797,-1.7633549,-1.0126832,2.58867,0,blues
0.018756047,-1.2269984,-0.18671769,2.1683128,-3.868995,2.5217707,2.0910065,-0.61533016,-0.9843563,3.9493928,0,blues
5.5173836,1.4724207,-2.716241,-1.2541363,-4.713622,1.5931733,0.8027424,0.50246984,0.6656924,3.2984047,0,blues
2.7063427,-0.15092401,-0.20312454,1.3169962,-3.5174558,1.4127495,1.9319,0.74331355,-0.6649935,3.2196207,0,blues
1.0782291,1.2194204,-0.92902666,3.2038383,-3.3326838,-0.043679766,1.6340126,-0.34126776,-1.007887,4.3102746,0,blues
0.94344217,0.10684892,0.045886297,1.9438943,-3.323166,1.9279624,1.1414577,-1.6053163,-0.07617423,2.8239985,0,blues
1.575092,2.081949,-0.5153175,1.1699005,-1.681498,0.905332,0.17515838,-2.0595965,0.5746837,1.1784017,0,blues
4.3750734,3.8458896,-0.6709741,2.099262,-3.2321098,-1.4452564,0.7505152,-1.5693907,0.69573724,3.3044138,0,blues
0.58388984,1.5033046,-0.7168122,2.4735403,-3.6692677,0.9092841,1.1851884,-1.5260366,-1.5362477,4.6309423,0,blues
4.7458925,1.3272191,-2.5460477,0.23685323,-3.1351335,0.5164662,2.5626547,0.634611,0.2666321,2.8484106,0,blues
5.390969,1.7564799,-0.9625869,0.20347542,-3.174013,-0.9652502,0.38119462,0.96531606,1.3280773,2.132107,0,blues
0.4270859,0.26609433,1.7392198,3.8983455,-2.9282405,0.4179008,0.8940935,-0.5032001,-0.5417556,2.964664,0,blues
0.4629388,0.66279954,1.1832613,4.3280673,-2.5655181,-0.05181334,1.1740874,-1.0274744,-0.5207301,3.1220157,0,blues
2.722136,2.144775,0.22818479,2.7013488,-1.5517594,-0.9559348,2.3180234,-0.25342885,0.06149097,2.4178948,0,blues
4.2210684,2.230401,1.9737533,2.9376872,-2.1872742,-0.4682216,0.9655479,-1.0872066,1.09744,0.8219284,0,blues
0.4641642,-0.41910756,1.8923997,1.76411,-3.2411675,2.7299707,-0.39480898,-1.9622011,0.74097157,1.5487368,0,blues
0.6896781,1.8217251,-0.10980236,3.15721,-2.9183812,0.060775787,1.2375307,-0.90866315,-1.0215658,4.0439153,0,blues
2.2402663,2.191961,0.24971806,2.6418848,-2.0733757,-0.1852417,1.0740129,-1.156866,0.02981488,2.083778,0,blues
1.5563695,0.4365973,1.8804373,0.9151302,-3.187001,3.1451228,-0.08636829,-1.8697603,0.53299296,1.0079792,0,blues
1.211024,2.0819807,0.88964975,3.4380422,-2.4264612,-0.51631916,1.2056007,-1.4367621,-0.5239524,2.9946725,0,blues
-0.62333083,-0.31655568,0.47123015,2.4844186,-2.6075659,1.4710413,0.50885534,-1.304501,-0.28769398,2.667727,0,blues
1.3826175,1.2137477,0.95783395,4.3461285,-1.4567276,-0.9891235,3.2082074,-0.17983377,-0.5936563,2.4675791,0,blues
1.0960896,0.03004317,1.060766,3.6729865,-2.4653256,0.15218796,1.7772645,-0.78315973,-0.15672052,2.8396497,0,blues
0.07858857,-1.4494746,2.387594,3.192225,-3.4348414,3.0415146,1.9902933,-0.3844472,-1.2111439,2.3168721,0,blues
0.26622397,-1.5953318,1.2529781,2.6786578,-3.768739,3.2564008,1.5290724,-0.046519153,-1.3304988,2.566705,0,blues
0.72500676,0.65192056,-0.23393711,3.7229857,-3.213133,0.50816625,2.0449383,-0.6910352,-1.2632811,3.9902651,0,blues
0.79314446,2.044501,0.78882855,3.905039,-2.3049016,-0.91452235,0.9028928,-0.5246158,-1.4798005,3.497399,0,blues
0.5661284,-0.8617626,0.44488892,2.601756,-3.8559759,2.2163088,1.433596,-0.25480026,-1.2435049,3.3995678,0,blues
0.18208763,-1.6298151,1.1046436,3.3464708,-3.551555,2.6806974,1.9995134,0.10984686,-1.3231803,2.911755,0,blues
0.45697662,1.3151705,0.74379355,4.307193,-2.3397508,-0.7219944,1.4467568,-0.43846798,-1.3131539,3.6530516,0,blues
1.8141984,1.6727252,-0.12435661,4.2150707,-3.5763993,-0.767101,0.8818239,-0.28987437,-1.2811034,4.1862206,0,blues
0.08790717,-0.7446422,1.1435053,2.3510828,-3.201186,2.5916882,1.0491265,-1.2120292,-0.28277987,2.4415739,0,blues
5.852217,4.7091093,-1.3650922,2.5833054,-3.9486177,-1.3065628,1.45426,-0.8495009,-1.1552247,3.860647,0,blues
0.21860239,-0.35091335,0.9787934,3.3786058,-3.2547338,1.6045971,1.4998324,-0.4974308,-1.0979837,3.1270795,0,blues
-0.66787744,-1.261442,1.6337067,3.1931942,-3.0558321,2.7028384,1.4104738,-0.6929047,-1.0055575,2.2963924,0,blues
3.8460875,3.2477734,-0.19455473,1.930772,-3.2638047,-0.34181687,0.4914465,-0.5313871,-0.3374047,2.987789,0,blues
1.3181242,1.5354445,-1.032785,2.4446082,-3.1657567,-0.6927563,1.1118906,-0.062146835,-0.71101004,4.461932,0,blues
1.0670395,0.6384282,0.6451402,1.5278478,-3.4125104,2.5016682,0.21161777,-2.0984983,0.04878706,2.2500763,0,blues
2.7265658,2.5632894,-0.19722898,4.0484524,-2.9634395,-0.7472382,1.760735,-0.84833604,-1.0800333,3.2767646,0,blues
2.511797,2.268236,0.68376493,1.8160028,-3.505993,1.2133678,0.6821784,-1.1463032,-1.1351932,3.197681,0,blues
0.069723904,0.58990484,-0.083537295,1.2653227,-3.1676087,2.8121445,0.2712778,-2.5132413,-0.07335536,2.5202136,0,blues
0.52155215,-1.7302265,0.30440265,1.9745446,-3.8742952,3.9026134,1.6271229,-0.26987994,-1.1975269,2.3501465,0,blues
4.971215,1.6411904,-1.2167476,-0.0612449,-4.1533833,1.8873727,0.90657294,-0.26019973,0.69371164,2.5038495,0,blues
1.8565031,0.23774327,-0.31207523,1.8681958,-3.5646336,1.6180214,1.16232,0.25169,-0.95332086,3.2092981,0,blues
1.3231255,1.4591964,-0.48588198,2.4548392,-3.6341033,0.53609025,0.86060894,-0.67973095,-1.3179121,4.290171,0,blues
1.3825608,-0.587667,0.97218156,1.8293027,-3.8212805,2.3945258,0.21812254,-1.0266356,-0.12674648,2.079873,0,blues
5.407736,3.0789912,-0.8330756,0.19392994,-4.7388797,1.594093,0.71163565,-0.47078064,-0.2213865,3.3550713,0,blues
2.6890693,2.1375535,-0.5486923,2.6161864,-3.8499837,0.7885705,1.778218,-0.13158852,-1.6522965,4.2875514,0,blues
0.57530594,0.78920805,-0.05165773,1.3346933,-3.8086696,2.8662653,0.67317444,-1.3707837,-1.186093,3.5389705,0,blues
1.5433196,1.0972872,-0.3182227,1.5160558,-3.2519357,2.6310568,1.256154,-1.5969176,-0.75676304,2.7585216,0,blues
10.096438,8.381564,-1.0313683,-1.4638256,-3.765625,-0.8337784,1.8552785,-1.0521282,-0.18457288,2.7990332,0,blues
0.81606644,-0.1409737,1.5748079,3.3770914,-1.9539042,-0.0026229918,1.2673664,-0.8008494,0.44242457,1.9074973,0,blues
-1.180733,-1.3817191,2.288592,2.7709823,-2.241106,2.3270342,0.98082304,-1.2380174,0.07279986,1.3260278,0,blues
3.702043,1.8437814,-0.49944448,0.38538462,-2.8926132,1.2373598,0.6777249,-0.26986963,0.5996619,1.46431,0,blues
4.041657,2.2885716,1.4224501,1.0329691,-2.1620488,-0.102983065,1.3172855,-0.39053908,1.0199932,1.3057377,0,blues
0.1637289,0.19771463,0.68625164,3.1240208,-1.1175265,-0.55101806,2.0805426,0.25359884,-0.15966997,1.880695,0,blues
-0.30117255,0.20408848,1.458521,5.044896,-1.8585178,-0.65758234,2.4280272,-0.51405466,-0.72586334,3.1384656,0,blues
-0.9569852,-1.6488546,3.166585,3.3651187,-2.020699,2.082859,2.1814528,-0.6848894,-0.33803627,1.303102,0,blues
3.503733,1.1314236,0.3721615,0.81200933,-2.397157,0.5442781,0.44245124,-0.09773239,1.4260002,0.98753,0,blues
3.704366,3.2566507,1.8481892,1.1463208,-2.0345693,-0.21870857,-1.2472899,-1.3759762,1.7745967,0.1558053,0,blues
4.062064,2.412309,1.5229363,2.5299902,-2.574221,-1.044868,-0.054850176,-1.19545,1.5482248,1.5716854,0,blues
1.0289642,0.5090098,1.9958321,3.7938116,-1.0474635,-1.1316034,2.9586847,0.44680023,-0.24840844,2.1826534,0,blues
1.9637094,-0.45606405,2.5310273,3.3375921,-2.4384987,0.9412182,1.7042426,-0.24400482,-0.011723562,1.6690868,0,blues
-0.4498674,-2.5237186,2.162953,2.9660063,-3.3312097,2.90842,1.5294509,-0.48717356,-0.030727124,1.9151626,0,blues
0.5920916,0.5576434,0.5988252,5.0108337,-2.3430786,-1.6735818,1.827874,-0.19393358,-0.2708035,3.6547203,0,blues
0.4679525,0.99817103,0.8636673,4.7892575,-1.9600129,-1.3395413,1.6278243,-0.5208582,-0.58451,3.09853,0,blues
-0.5311455,-2.2986631,1.885523,2.6842272,-3.3195753,2.993875,1.4266673,-0.4233014,-0.38399205,2.0840423,0,blues
0.4512769,-1.2339629,1.550853,4.014271,-2.9564204,0.97801065,2.2922642,0.30654094,-0.63932204,3.0519824,0,blues
0.68151563,0.41399968,1.6598382,4.960738,-1.6393414,-1.2823825,2.063001,-0.80396634,-0.21302317,2.5337784,0,blues
2.4183393,-0.49697685,0.64881104,4.1575527,-3.7064264,0.8979067,1.1308799,-0.9160999,-0.15058921,2.4623873,0,blues
-0.020277537,-2.1704586,2.3613865,3.4614666,-2.9573839,2.209262,1.757177,-0.046625443,-0.23986524,1.7932643,0,blues
3.41406,-1.4790816,-0.3730934,2.2195156,-2.1092675,-2.865509,0.67464054,1.4291584,3.069302,1.2140882,0,blues
2.7573478,-3.5833056,-1.3437771,3.4376528,-2.5735474,-3.437748,0.9059404,3.9860306,2.7596815,1.3695992,0,blues
2.1392019,-2.183501,0.55561996,3.720888,-2.6748252,-2.1162198,0.8711957,0.3805744,2.6992393,2.13391,0,blues
6.939386,-0.5168067,-2.6871915,0.945288,-3.1210513,-4.2228584,0.097171046,3.4053628,4.14231,0.9567809,0,blues
1.4953309,-3.6516988,-3.3606741,3.400856,-2.011842,-4.117045,1.7534038,3.9228783,2.8048494,2.12136,0,blues
1.6901618,-3.6068957,-2.6805103,2.8958957,-1.7407864,-3.290162,0.85828036,4.488342,2.4259288,1.3202978,0,blues
0.35014847,-2.899009,0.25173196,4.1089864,-1.8206599,-2.094387,1.6614802,1.4282526,1.4723692,2.0846758,0,blues
2.155498,-1.9975783,0.5143622,4.0748386,-2.4223888,-3.2996817,1.3990993,1.6966828,2.5975385,2.2832904,0,blues
2.028754,-0.94367945,-1.5702821,4.398061,-1.9774404,-4.7975783,1.3139044,0.9749855,3.0178146,2.394709,0,blues
2.8601322,-2.470457,1.1820759,3.7248993,-2.7710013,-2.260265,0.26384404,0.44128853,3.79068,1.574825,0,blues
1.2123926,-3.781074,3.3372936,5.8875246,-2.0723255,-2.0838628,0.9504019,0.0550815,3.939185,1.1981914,0,blues
2.410156,-4.3068886,-1.3291072,4.4343953,-1.9113792,-4.7727127,2.5305662,5.279174,3.1508424,1.3960359,0,blues
1.3371714,-3.4897668,0.16782628,4.146166,-1.1237105,-3.943114,3.2678642,3.7540898,2.2757635,1.4634467,0,blues
2.06339,-3.4006734,-0.5364758,3.502054,-1.6174505,-3.276148,2.1655695,3.4449465,2.308393,1.2567072,0,blues
0.7183349,-3.6100683,0.43307295,3.32609,-1.1865932,-2.188538,1.6896689,1.7511332,2.5177715,0.66168547,0,blues
1.3501979,-3.4369757,0.43646896,3.801883,-1.6401486,-3.0557039,1.9743764,2.4498107,2.5203693,1.3527918,0,blues
2.8017097,-2.2154875,1.1524378,4.379237,-1.9309753,-3.6367302,1.1444304,1.0139979,3.8356187,1.2228235,0,blues
1.9078026,-4.5312834,0.39146692,4.505078,-2.1752462,-3.0701132,1.4750618,3.0419314,3.2198043,0.83779967,0,blues
0.53077465,-3.9115913,3.4891942,4.7966223,-1.0112041,-2.1552052,1.9142466,0.670619,3.306042,0.86164945,0,blues
0.95671827,-4.194013,2.8922486,5.089424,-1.4687557,-2.4026403,1.25515,0.51533806,4.0176477,0.9443218,0,blues
0.5962974,-4.034972,1.7904667,5.0884457,-1.036816,-3.3143034,2.3292277,2.0702496,3.193499,1.1318343,0,blues
1.1543319,-4.072991,-0.6077859,4.684671,-1.9676406,-3.8007379,1.310093,2.5595727,3.7262123,1.4102468,0,blues
1.2842826,-3.5301514,1.5354341,4.9010987,-1.5571259,-3.079615,2.4127035,1.4159895,2.98536,1.4565386,0,blues
1.1211572,-3.915644,0.6512433,4.828132,-2.0580096,-3.1702514,1.4079164,1.6613084,3.618507,1.5667342,0,blues
0.92914236,-2.7105544,1.2835386,5.4948587,-0.9699349,-4.5228505,3.1151214,1.1878718,3.0850873,1.883206,0,blues
5.9570575,-1.2722408,0.8020048,1.407025,-3.3497396,-1.5418327,-0.26098338,0.7437059,4.7957096,0.5604306,0,blues
5.215823,-1.6091791,-0.44424906,1.6110834,-4.0451975,-2.6021204,-1.3705462,2.2103455,3.7776115,1.6223986,0,blues
5.9026637,0.11230475,-0.60049814,5.6804953,-5.6700425,-3.6139724,-1.2411147,-1.4626589,3.8223937,3.403082,0,blues
1.012335,-2.9887428,-0.050812434,5.2977057,-2.1532316,-4.003035,1.5803324,1.5835401,2.8589628,2.1585875,0,blues
0.5975114,-4.1885047,2.434976,5.019104,-1.5910344,-2.046126,1.310497,0.48533058,3.6381366,1.0574073,0,blues
1.0770936,-1.6507975,1.1629857,5.0954127,-2.3336363,-4.001911,1.9997032,1.8057252,1.1893162,3.4871294,0,blues
2.3329766,-3.0803921,-1.0010312,5.299415,-3.2761824,-3.9051774,2.1447148,2.9825208,2.2083223,3.0602298,0,blues
-0.102144726,-3.7775674,2.2935975,5.0193877,-2.4335084,-0.4993636,1.7554644,0.2145232,1.5817871,2.2102118,0,blues
2.068361,-1.2340709,-1.0496924,5.915032,-3.1081307,-4.607378,1.8647364,3.3214383,1.0834987,3.9970415,0,blues
2.4443464,-5.33324,-3.49375,3.7447498,-2.2485638,-4.2307982,1.746909,5.8275285,3.425827,1.0845634,0,blues
2.0229094,-6.515438,-4.2848444,2.0761852,-2.4676218,-2.3094475,1.3775352,6.2951875,2.7788904,0.70497537,0,blues
0.31486455,-4.027737,1.0520245,4.384528,-2.4303205,-1.1640518,1.1548717,0.9407108,2.5699794,2.08904,0,blues
0.7290726,-4.1041427,0.8607632,5.2452245,-2.7769754,-2.5796916,0.90665436,0.8737407,3.519218,2.238867,0,blues
0.77838486,-6.5877194,-0.29819468,3.7538943,-3.3467858,-0.6052858,1.0056847,3.4833078,2.975851,1.6816543,0,blues
2.438149,-3.6683202,0.47166172,6.567031,-2.6669862,-5.313669,2.822088,4.6803403,2.6704333,3.1338513,0,blues
4.1225395,-1.8807334,2.515905,2.4460168,-3.3785102,-1.0311884,-0.7269001,0.4561612,3.5741773,0.87078553,0,blues
2.7221482,-4.630392,-1.9212668,4.012819,-1.8817576,-4.6013594,1.4052423,4.3707476,4.5092173,0.85825366,0,blues
2.347684,-4.863738,-0.2766765,5.380717,-3.2113526,-4.0691214,1.0521568,3.6110327,4.1467433,1.8291507,0,blues
1.2376184,-3.9203436,0.40172762,4.825263,-1.7561917,-3.935118,2.0714958,3.2946036,2.9857466,1.4149171,0,blues
1.8324203,-3.5013626,0.3481155,4.210582,-2.6139944,-3.3991067,1.0951693,1.7310984,3.6050217,2.0566635,0,blues
2.1474853,-3.707836,-0.1289723,3.9841459,-1.5667412,-3.9121575,1.6690812,2.9349713,3.6733303,0.9333279,0,blues
3.347823,-4.7063155,-1.3509368,4.000115,-2.419964,-4.6307626,0.72964865,4.71058,4.89185,0.8964987,0,blues
2.6302972,-5.124782,0.44877675,4.244314,-2.7373555,-2.682156,1.1116785,3.3961651,3.938873,0.9383787,0,blues
1.6677341,-4.954249,1.3874235,4.3970194,-2.8165903,-2.1650617,1.0976148,1.8135124,3.6264322,1.4618131,0,blues
1.5249393,-3.4015446,1.2705208,4.6853414,-2.916476,-1.8255364,0.5822459,0.96072304,2.7386625,1.9294604,0,blues
2.004537,-2.312291,0.6933244,3.919209,-2.0813258,-4.330248,1.1044577,2.090909,3.3409033,2.0567765,0,blues
1.8817848,-3.0877705,-0.5987051,3.5664067,-2.6488664,-2.858142,0.2957603,1.7925187,3.3824604,1.7233484,0,blues
5.7604113,-1.8054563,0.7921045,1.473811,-3.3438466,-2.167211,-0.7379015,1.3441845,4.8488216,0.41358614,0,blues
1.1046742,-2.7996962,0.027589366,5.1674047,-2.4679267,-4.212269,1.7258371,2.5381444,2.4919133,2.8275762,0,blues
-0.24484172,-3.6946063,1.6857685,5.001854,-1.4419135,-3.02866,2.092639,1.4909571,2.6840768,1.921963,0,blues
1.6542,-1.5903229,-0.38733998,3.7770557,-1.4432985,-4.7029166,1.4126983,1.2924293,3.3586059,1.7869146,0,blues
3.1301548,-1.2771887,-0.49035484,2.4188147,-2.6447165,-2.2579489,-0.4171141,1.3017681,2.8707752,1.3100886,0,blues
2.5852451,-1.6942554,0.58237445,3.9758272,-1.9676754,-4.1223416,0.5796739,0.6439298,4.0582457,1.372947,0,blues
1.6694225,-2.153175,0.43397906,4.4521823,-1.9286379,-3.92258,0.71899223,0.58119106,3.825813,1.739826,0,blues
1.6280135,-2.9891307,0.6403168,4.427661,-2.108262,-3.2174368,0.8912773,1.8065716,2.776091,1.5502574,0,blues
1.15582,-4.4906754,0.37985408,4.5721684,-1.216259,-3.2997692,2.324233,2.2318559,3.5384998,0.9140488,0,blues
0.6238565,-3.988469,-0.6759529,4.1142077,-0.65108114,-3.6368675,1.8071809,2.2355914,3.8099647,0.33908984,0,blues
0.5604424,-3.6169598,2.622237,4.011636,-0.66568494,-2.2411516,1.2767441,0.293308,3.7750766,0.47714427,0,blues
-0.78708494,-3.9023693,2.7384143,4.26788,-0.84801394,-0.8907588,1.1761279,0.16237512,2.7405994,0.7109078,0,blues
0.014455654,-4.0685186,0.516084,4.121546,-0.8939701,-2.7213109,1.8358152,1.820294,3.004906,1.026674,0,blues
0.13996866,-4.016586,0.68992674,3.8187664,-0.588879,-2.6816988,1.8328239,1.8059909,2.939348,0.41466108,0,blues
-0.05180511,-5.3569922,-0.6175181,3.3925586,-0.7154923,-2.288959,2.271003,2.950323,3.1092517,0.42693275,0,blues
0.7752545,-4.1446967,1.2536772,4.785734,-1.5013018,-3.254613,1.3833328,1.4168737,4.0756874,1.2675052,0,blues
0.07850587,-4.7050433,1.2892767,4.763667,-1.3599294,-2.4738286,1.9231639,1.5818697,3.261514,1.5285596,0,blues
-0.12903598,-4.871131,0.7448095,3.9371371,-0.79441184,-2.2415252,1.981513,2.1863399,3.1982574,0.64944947,0,blues
5.4626226,-1.5253698,0.24502589,3.2079077,-3.6677601,-3.10028,0.086659856,1.2517663,3.952369,1.5438017,0,blues
0.2337538,-3.0227885,1.811905,5.396379,-0.5105132,-4.038815,3.0132542,1.1868678,2.9535465,1.6766549,0,blues
3.3569908,-3.2916863,1.2335023,4.6398306,-1.7050862,-3.9356182,1.5359684,1.415789,4.6824512,0.74202585,0,blues
1.8257823,-4.1512666,2.0206304,5.461691,-2.0103908,-3.5631306,1.9572198,2.5230184,3.511179,1.46852,0,blues
0.5014945,-3.96934,3.4534655,4.715978,-1.5622778,-0.8633917,1.7352227,0.727457,2.427525,0.95859295,0,blues
2.0834582,-3.6468117,1.4086457,5.2763324,-1.398166,-4.243458,2.7418792,3.0081801,3.14753,1.344048,0,blues
2.1510515,-2.9340272,1.6839387,4.638864,-1.4547316,-4.0821753,2.1696622,1.8636386,3.5473976,1.43165,0,blues
4.6121054,-0.3634503,0.6619081,4.5585957,-2.497918,-5.0299706,0.9399861,0.6691223,4.217839,1.9886103,0,blues
1.0764464,-3.5066936,1.98762,5.923662,-0.7190691,-4.517321,2.8175554,2.103396,3.6150486,1.2167753,0,blues
1.8863064,-3.1697452,2.001917,5.544973,-0.8754301,-4.2965965,2.707941,1.8946788,3.677756,0.9971111,0,blues
7.829488,0.34324425,-0.36040384,2.4881654,-6.1701756,-1.1070387,0.10749637,2.0640984,1.8798555,3.3846884,0,blues
7.005398,-0.7716238,-1.096003,1.9255173,-5.353957,-1.9641201,-0.54426676,2.4369903,3.1472027,2.9183009,0,blues
5.702709,-1.1658299,-2.5934386,2.226043,-4.961759,-1.5237995,0.0062744245,2.4640756,2.3569088,2.7329738,0,blues
3.9857001,-2.5410714,1.4366477,4.4167743,-4.076049,-2.00341,1.004653,1.8897433,2.5451024,2.691033,0,blues
8.14248,-0.104050055,-1.346862,2.1758986,-6.368053,-2.0828512,-0.8219126,2.150475,3.1290288,3.3413112,0,blues
10.0408745,1.2218164,-1.7846926,2.8495286,-7.3345556,-3.538572,-1.1572199,2.91171,3.5819006,4.129174,0,blues
8.468141,1.0168864,-0.44403926,3.8915353,-6.822368,-3.1257956,-1.8384972,0.5433183,3.7720613,3.566254,0,blues
4.1262207,-2.1413493,0.6294767,4.6525383,-3.4287887,-3.525538,0.7994485,1.9945862,3.5742834,2.1069136,0,blues
7.0561557,-0.23744224,0.035109766,4.306568,-5.4611626,-3.3111572,-0.55563116,1.0088596,3.8934374,2.8271654,0,blues
5.796444,-0.39412642,0.6442322,4.497677,-4.760072,-3.0306015,-0.39529565,0.68350196,3.5767093,2.3776906,0,blues
0.45752382,-4.520313,-0.098940894,3.9677546,-0.75530857,-2.6615262,2.565852,1.9135506,3.2141557,0.4607313,0,blues
1.3647475,-3.433236,1.4115921,4.882667,-1.2656764,-3.811619,1.6034112,1.5716223,3.6606307,1.1216818,0,blues
3.4720113,-4.992634,-1.5992055,3.9511495,-2.4867108,-4.371065,0.9303849,5.373719,4.4905005,0.38559154,0,blues
1.5287503,-3.806312,0.7239379,4.3288565,-1.4270874,-3.1959703,1.7325587,1.4851938,4.189531,1.0945657,0,blues
1.6799355,-4.71886,-0.74920726,3.5557618,-1.2014586,-3.577564,1.623236,3.0514941,4.3575954,0.29285672,0,blues
1.4200642,-4.324798,0.97716933,4.774643,-1.7332394,-3.5026093,2.0724404,3.5057194,2.9522965,1.1968747,0,blues
2.587256,-3.2135875,0.85404104,5.003289,-2.3446884,-2.8485725,1.406815,0.8991517,3.555998,1.5619853,0,blues
2.3920503,-3.6942725,0.44355482,4.7347407,-1.8220277,-3.2955008,1.9600861,1.8362827,3.6603966,0.9961258,0,blues
0.3924791,-4.1162157,-0.28930742,3.544126,-0.5025111,-3.0290477,2.1418743,2.4479737,2.8700771,0.34363344,0,blues
-0.15239134,-4.882095,-0.23193543,3.1812432,-0.47057095,-2.1102567,2.3633335,2.444699,2.8262005,0.5769242,0,blues
1.073859,-4.547658,3.9314353,5.2898984,-2.9848387,-0.22975537,0.92700934,0.84002924,3.6040804,1.2962427,0,blues
2.8026865,-4.6105285,2.8851674,4.679553,-3.4853926,-1.0951213,0.7596351,2.3087022,2.8359222,1.4760765,0,blues
8.221331,0.11653957,1.5605909,3.2858815,-5.7563677,-2.7143834,-1.7387043,0.64181894,4.4544063,2.3826785,0,blues
6.0286174,-0.8295723,2.3301952,2.2360685,-4.639914,-0.7446202,-0.88769454,1.1004676,3.3059556,1.5746557,0,blues
3.1440609,-3.4771788,-0.916814,4.526805,-3.2931657,-4.37767,1.2911866,3.359135,3.9473379,2.807881,0,blues
2.3599203,-5.1245246,1.3192192,4.821706,-4.1409497,-0.95823294,1.2101462,2.832725,2.410943,2.1856585,0,blues
1.2402657,-4.1918774,-1.2400261,4.6390967,-2.5037208,-3.395188,0.615664,2.7698967,3.648544,1.8827138,0,blues
