z1,z2,z3,z4,z5,z6,z7,z8,weak_label,artist_name,title,release
-3.3388634,-2.0041957,-4.3389316,-0.8926549,2.6564755,-2.5028644,1.8108736,2.7628834,Enthroned,Enthroned,The Vitalized Shell,Pentagrammaton
2.348342,0.99086595,1.9768996,-0.44185036,-1.3355944,0.1261814,-0.19692846,-1.9949408,Suzanne Ciani,Suzanne Ciani,Mozart,Pianissimo
-1.5838273,0.4722716,0.1391544,0.4653852,0.8753493,0.60282725,-0.33686143,0.38784072,Milan Band,Milan Band,Ciao Milan,Milan Milan
-2.0841732,0.42883763,0.6147505,0.46620017,1.2849936,0.91389173,-0.2657079,0.8432057,Johnny Osbourne,Johnny Osbourne,Lend Me Your Chopper,Auralux Reggae Showcase
1.3266189,0.90367544,1.3138802,0.2377702,-1.3010123,0.17796083,-0.36278754,-1.3897616,Dolly Parton,Dolly Parton,Letter To Heaven,Heaven
2.251639,1.3806491,3.3839953,0.055532686,-1.0806465,1.1068572,-0.5692588,-1.8880675,Rance Allen Group,Rance Allen Group,Heaven is Where The Heart Is,Up Above My Head
1.4403675,-0.26058164,0.99796605,-0.6613137,-0.80688345,-0.43490043,0.19227597,-0.9156588,Pearl Jam,Pearl Jam,Inside Job,Pearl Jam
-0.07878648,1.8972179,2.0723493,1.1681473,-0.36684525,1.3454088,-1.0342668,-1.204569,Natalie Cole,Natalie Cole,Take A Look  (LP Version),Take A Look
-0.8223412,-0.7118317,-0.9856483,-0.36302817,0.41242647,-0.84104544,0.71388817,0.33520806,Mastodon,Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Crack The Skye
-1.971942,0.36613655,1.0609123,0.72714716,1.1784112,1.2462422,-0.67704654,0.8767374,Kiril Valeri,Kiril Valeri,Bulgarian Dream,Behind The Blue
-0.7261589,0.65026814,2.7068498,0.16585752,1.094177,1.6694219,-0.78393996,0.46506646,Word,Word,Amalgama,Matumago X Press
-2.3318117,1.1603652,1.9447299,0.74613065,1.4505737,1.7517279,-0.7858451,0.74350387,DJ Quik,DJ Quik,Born and Raised In Compton,The Best of DJ Quik - Da Finale
-0.16951995,-0.16283135,-0.6809122,-0.47878116,0.40015632,-0.44103876,0.3550589,0.08848351,Hank Locklin,Hank Locklin,We're Gonna Go Fishin',RCA Country Legends
-0.81877875,0.7384636,1.0443193,0.21330577,0.37518963,0.6730043,-0.36225855,-0.16767357,BT,BT,Robbers Kill Cop,LOOK (Original Motion Picture Soundtrack)
-0.5931859,0.5620454,2.3931758,-0.034780037,0.97839063,1.3441331,-0.5564406,0.3023343,2-4 Grooves feat. Reki D.,2-4 Grooves feat. Reki D.,Relax,Relax
0.83359843,1.1836063,1.4785489,0.51085573,-0.8259522,0.36325434,-0.504111,-1.3289762,The Jordanaires,The Jordanaires,Sweet By And By,Joy In Our Hearts - The Gospel Side Of The Jordanaires
-0.7508367,2.8867178,5.5949364,1.64908,0.42625502,3.966561,-1.8095682,-1.052239,Descendents,Descendents,Orgofart,Enjoy!
-2.9395115,-1.2535014,-2.9334824,-0.22635707,1.8964849,-1.391374,1.1078113,1.911528,L.A. Guns,L.A. Guns,Bitch Is Back,A Nite On The Strip - Live
-0.16472998,0.12273575,-0.25775954,0.17793465,-0.3028606,-0.26458725,0.08842648,-0.42256698,Bare Jr.,Bare Jr.,Naked Albino,Boo-Tay
1.0459551,0.36842513,0.91802204,0.10041458,-0.92554873,-0.2870413,-0.028639536,-1.264553,Shelley Fabares,Shelley Fabares,Johnny Loves Me (LP Version),The Best Of Shelley Fabares [Digital Version]
1.5466069,1.983908,3.8541942,0.6737703,-0.9312582,1.8656999,-0.80805194,-1.9839789,Norrie Paramor,Norrie Paramor,Dearly Beloved,In London_ In Love
0.6667461,0.8693756,2.2117798,0.1260753,-0.18599166,0.84558785,-0.5426896,-0.60355693,Gary Hobbs,Gary Hobbs,The Look Of Love,Of My Times
-1.4383729,-0.906254,-1.8667623,-0.7472972,1.7752068,-1.1006353,0.8231059,1.5202918,Diesel Boy,Diesel Boy,Cooler Than You,Venus Envy
0.2919111,1.095826,2.3188033,0.66620654,-0.33932188,1.2864727,-0.59985644,-0.8133788,Angelo Badalamenti,Angelo Badalamenti,Taryns Deepest Fear,Freddy's Favorites: The Best of A Nightmare On Elm Street
-1.8859632,-1.0489299,-2.3870935,-0.5608535,1.3874196,-1.3242313,0.84727913,1.5634032,Cradle Of Filth,Cradle Of Filth,Summer Dying Fast,Bitter Suites to Succubi
2.3690548,2.216051,3.3950157,0.6798697,-1.9300412,0.8117355,-0.8684899,-2.8882287,Jim Chappell,Jim Chappell,Still,Manila Nights
-0.87944674,1.2352251,3.4622085,1.1892868,0.9680161,2.0842242,-1.5676086,0.10610843,Ladybug,Ladybug,Snapshot,Snapshot
-2.833084,-0.37221912,-0.0056757964,-0.092209466,2.4807541,0.4838425,0.032810196,2.072587,Bandido,Bandido,End Of The Road (Head Hornys Remix),End Of The Road - Single
-1.6855292,-0.85344845,-0.9669951,-0.30944058,1.2421786,-0.5254878,0.50075006,1.1720445,Brixx,Brixx,7 Miles,7 Miles
0.17835085,0.13554908,-0.34513578,0.09596004,-0.66494846,-0.72096384,0.18864726,-0.78976953,Nine Inch Nails,Nine Inch Nails,The Frail,Things Falling Apart
-0.32478783,-0.0077018347,-1.1018667,0.1884008,-0.19299914,-0.82230234,0.4431332,-0.24588025,Susana Seivane,Susana Seivane,Para Milladoiro,Os soños que volven
-0.009211065,-0.18642499,-0.21335784,-0.6071727,0.65156597,-0.0812232,0.40304747,0.2426217,Leland Martin,Leland Martin,Stone Cold Fingers (Bonus Track),Leland Martin
-1.4062498,-0.8680274,-1.4749331,-0.19974604,1.0290745,-0.7884653,0.81266004,1.0097787,Test Icicles,Test Icicles,Snowball,For Screening Purposes Only
-1.4851047,-1.1884426,-1.4184852,-0.86894226,1.3759458,-0.9815482,0.59487665,1.57796,Heaven 17,Heaven 17,(We Don't Need This) Fascist Groove Thang,Endless
-2.5518026,-1.2293822,-3.7774923,-0.6338999,2.2231321,-2.1287506,1.395955,2.1376686,React,React,Drunk Alone,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split
-0.19563518,2.1009083,6.2441454,1.1448051,1.0503023,3.1980388,-1.880178,-0.3394073,Sven Tasnadi,Sven Tasnadi,Charisma,Break The Night
0.88607633,1.4962977,2.8458822,0.5642308,-0.058041893,1.6678495,-0.55498457,-1.0841768,Mance Lipscomb,Mance Lipscomb,Going Down Slow,Texas Songster
0.44561478,-0.124341086,-0.15654892,-0.37342244,-0.31989193,-0.6113236,0.34021538,-0.7172386,Scott Wesley Brown,Scott Wesley Brown,All Rise,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs
-0.6687898,-0.14407739,-0.8024625,-0.0579543,0.38340893,-0.5270946,0.26223725,0.5230327,Flávio José,Flávio José,Jogo Limpo,Seu Olhar Não Mente
0.9101792,-0.54757684,-1.1764133,-0.58567524,-0.41559574,-1.5496113,0.82200474,-0.69836515,Moss,Moss,Silent Hill,Never Be Scared / Don't Be A Hero
0.91831535,0.3990775,1.1788957,-0.06297824,-0.4740864,0.08156075,0.052238625,-0.8160858,Pery Ribeiro,Pery Ribeiro,Our Love Is Here To Stay,S'Wonderful Movie'n Bossa
-1.7297522,-0.04695514,-0.21229431,0.20904875,1.3904334,-0.018663792,0.06734905,0.91272575,Soular,Soular,Everything Changes,Time and Space
-1.5525638,-1.7194281,-3.2143059,-1.0576717,1.74902,-1.9379125,1.5882688,1.4792085,Dimmu Borgir,Dimmu Borgir,Master Of Disharmony,Death ... Is just the beginning Vol.4
-0.7318164,-0.111550465,-0.11935886,-0.15567029,0.45941553,-0.3274215,0.30291182,0.21812683,Public Image Ltd,Public Image Ltd,(This Is Not A) Love Song (Live),Live In Tokyo
-0.38235733,-0.5886147,-0.97202706,-0.42847994,0.43458074,-0.8540493,0.57229054,0.49547878,Gary Moore,Gary Moore,What Are We Here For,Dark Days In Paradise
1.6500373,0.975484,2.6953108,0.09623549,-0.5575715,0.8344706,-0.48735023,-1.2584426,Pascal Sangla,Pascal Sangla,Une petite pause,Une petite pause
-1.3774878,-0.8601651,-1.643719,-0.5092288,0.9669371,-1.1492528,0.7192799,1.0959322,The B-52's,The B-52's,Wig,The B52's
0.6069581,0.05396093,0.31405723,-0.07956241,-0.502932,-0.56914514,0.20966405,-0.8376133,Dakis,Dakis,Perasmena Mesanihta,Moments
-2.1137598,-1.2604629,-2.750003,-0.97649056,1.95741,-1.5181489,1.2849969,1.6656606,Sex Pistols,Sex Pistols,God Save the Queen (Live),Punk International
-1.1963218,0.75550354,2.9506667,0.18499947,1.2340342,1.7962345,-0.79983616,0.85354435,Chris Brown,Chris Brown,Forever,Forever
-0.93530387,0.15046583,1.0558652,-0.1505589,0.9619879,0.7298897,-0.035511587,0.6350429,Deekline & Wizard,Deekline & Wizard,Sun Is Shining,Breaks_ Beats & Blondes
1.7388124,-0.44633454,-0.3181665,-0.8612382,-1.0618787,-1.5681846,0.47817662,-1.4100512,Daniela Dessì,Daniela Dessì,New Age,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation
2.3682768,2.624774,4.168463,1.2532309,-1.9923966,1.2596797,-1.1696149,-3.1579063,Hem,Hem,Have Yourself A Merry Little Christmas,Peace At Last - EP
-0.81679446,-0.32129046,0.23030668,-0.45858914,1.0097393,0.23298219,0.30892247,0.4705138,Lily Allen,Lily Allen,U Killed It,Alright_ Still (Deluxe)
0.6082473,0.0816548,-0.37613958,-0.16241744,-0.55283463,-0.8334329,0.13927476,-0.743279,Pentangle,Pentangle,Rain And Snow,Light Flight - The Anthology
-1.330408,0.09987955,0.80306387,-0.13766378,0.9219151,0.48297286,-0.18535563,0.87624794,DJ Dips,DJ Dips,Gerra De De,This DJ
-0.7115926,-0.38046917,-1.0607728,-0.35727018,0.37889546,-1.0022087,0.41360766,0.5255364,Ana Bekuta,Ana Bekuta,Kako mi je pitas sad,Zlatni hitovi '90 1
-0.9049285,1.8446716,4.4980235,0.67335755,1.124679,2.6489873,-1.3849907,0.27137858,Jason Miles,Jason Miles,Voices On The Corner,Miles To Miles
-1.4797943,0.2741415,0.81695896,0.1678237,1.0565623,0.58251184,-0.16560353,0.8638589,Busdriver,Busdriver,(Bloody Paw On The) Kill Floor,RoadKillOvercoat
-1.4079696,0.34072673,-0.3299126,0.1294846,1.0758636,0.0029814895,-0.065280765,0.76232326,Byther Smith,Byther Smith,I Wish My Mother Was Here,Addressing The Nation With The Blues
0.8390574,2.2857656,4.153816,1.2850856,-0.4186975,1.9290586,-1.1801434,-1.8456676,Bebo & Cigala,Bebo & Cigala,Inolvidable,Lagrimas Negras
-1.2827952,-0.5924524,-0.31895363,-0.39961615,1.3003415,-0.0063034315,0.38240516,0.9200718,Bizarre Inc,Bizarre Inc,Miracle,Surprise
-1.3805983,-1.62957,-2.741608,-1.0255157,1.584331,-1.7921735,1.4917783,1.138195,Bongzilla,Bongzilla,Witch Weed (Live),Apogee
-1.3427762,-0.88384926,-2.3940425,-0.4215835,1.215864,-1.4054459,1.0599688,1.1285924,The Gone Jackals,The Gone Jackals,Not Buried Deep Enough,Bone To Pick
-0.56841874,-0.08228259,-0.6049531,-0.25845152,0.45033205,-0.5115421,0.29779488,0.47508052,The Willis Brothers,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),Strictly Trucking
1.7368442,1.0601257,1.9508612,0.21131578,-1.1717842,0.36829346,-0.29695436,-1.7779818,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,Music Of The Brazilian Masters
-0.9763991,-1.3791281,-1.9659212,-0.93479973,1.1542325,-1.5451716,1.2611008,0.91389155,S.U.P,S.U.P,The Cube (Live),To Live Alone
-0.6730705,1.9299321,4.5859866,0.81659365,0.85278237,2.3172622,-1.6882129,0.174736,Boogie Pimps,Boogie Pimps,Get Back Down,PeeBoy EP
-0.4713329,1.1860839,0.13531613,0.5169889,-0.2261681,0.38184398,-0.28211662,-0.7887281,Brian Keane,Brian Keane,Battle Of The Rosebud / Cries,The Way West
-1.1096088,-1.0493824,-2.2616374,-0.62745047,1.3921096,-1.3950796,1.1146804,1.095761,Aberdeen,Aberdeen,Beyond the Light,Suburban
-1.892815,-0.6302656,-1.1181697,-0.15555218,1.5478368,-0.2614546,0.5578436,1.1342366,The Killers,The Killers,Spaceman,Hitzone 49
0.6949435,1.507258,2.7512467,0.63919455,-0.6938427,1.2948697,-0.9476146,-1.2478207,Gloriana,Gloriana,Pulecenella 'e mò,Il meglio di Gloriana
-1.7786143,0.31397125,-0.67736244,0.7459596,0.7276598,-0.11736634,-0.0629724,0.43786946,Butterfly Temple,Butterfly Temple,Iskorosten' (instr.),Za Solntsem Vsled
-0.3175827,-0.5828167,-0.16928792,-0.69339687,0.74860686,-0.28843027,0.5055218,0.40440372,Grant Geissman,Grant Geissman,Big Stax/High Volts (Album Version),Time Will Tell
-0.94425046,-0.15486653,-0.18089435,-0.17035326,0.68108237,-0.056942753,0.04841613,0.599886,20/20,20/20,It Goes On,4 Day Tornado
1.0236621,-0.13608636,0.7065503,-0.26602075,-0.49016234,-0.27496022,0.25030753,-0.84910816,José Augusto,José Augusto,Pecado De Amor,Ao Vivo
-1.0723765,-0.4265876,-0.9449879,-0.06207753,0.51004547,-0.75965154,0.5359495,0.47379825,Orbital,Orbital,Illuminate,The Altogether
-0.891578,0.35665792,0.23054883,0.5135502,0.6572684,0.24327926,-0.48170865,0.43360162,Bone Thugs-N-Harmony / Akon,Bone Thugs-N-Harmony / Akon,Never Forget Me,Strength & Loyalty
-1.262836,-1.4754508,-2.8602316,-1.0358055,1.6414562,-1.8388851,1.4549288,1.2277182,Moonsorrow,Moonsorrow,Ukkosenjumalan poika,Kivenkantaja
-0.903644,1.6882325,3.9492056,0.7734524,1.0886132,2.5546734,-1.2074472,0.15536478,N.W.A.,N.W.A.,A B***** Is A B***** (Edited),Straight Outta Compton
-1.0270324,-1.507029,-2.6922848,-0.98869926,1.3032976,-1.7227478,1.4133769,0.85386384,Rage Against The Machine,Rage Against The Machine,Kick Out The Jams,Live at the Grand Olympic Auditorium
0.5039374,2.1497054,3.701757,1.2466149,-0.35109103,2.1916797,-1.4345672,-1.158303,Jazz Gillum,Jazz Gillum,Me And My Buddy,Take One More Chance With Me
-2.4102964,-1.11419,-2.7419026,-0.5641597,2.0928683,-1.4355813,1.0945543,2.0084007,Rise Against,Rise Against,Amber Changing,Revolutions Per Minute
-1.5177066,-0.91531956,-2.1029644,-0.7517157,1.6577069,-1.463022,0.784747,1.6199199,Ultraviolence,Ultraviolence,Murder Academy,Psycho Drama
-1.2653022,-0.38813934,-0.61385727,-0.29690194,0.8834292,-0.36717078,0.3569046,0.8504656,Korn,Korn,Hey Daddy,Issues
0.030399166,0.5188442,-0.015079923,0.14194602,-0.17219366,0.15138693,0.12361504,-0.8299177,Sir Neville Marriner,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,Britten: Orchestral Works
-0.5335146,-0.8448187,-0.5958172,-0.66028243,0.5935999,-0.5886234,0.527208,0.39483255,Agnes,Agnes,I Need You Now,I Need You Now
1.200451,2.4218037,3.5483801,0.9286167,-1.1261667,1.8131367,-1.1580136,-2.4392364,James Horner,James Horner,Atmosphere Station,Aliens - The Deluxe Edition
-0.80269766,-0.7876877,-1.6213286,-0.38915724,0.8084261,-1.2402014,0.91105694,0.6609864,Tantric,Tantric,Walk Away,Mind Control
-1.8154799,-1.2631372,-2.6952484,-0.7753165,1.7676798,-1.6520872,1.2208785,1.6085833,Mastodon,Mastodon,Shadows That Move,Call of the Mastodon
1.3398713,0.19159198,1.8816086,-0.3916389,-0.83094084,0.40942073,-0.22043447,-0.8794788,Xcultures,Xcultures,Smile,One World One People
0.40014604,2.3438385,3.5295663,1.5342581,-0.6738773,1.9025534,-1.3319013,-1.9200672,The Irish Tenors,The Irish Tenors,Mountains Of Mourne,Live From Dublin
-1.8135574,0.28740588,-0.8722138,0.7950358,0.55676764,-0.1789476,0.10316967,0.25906762,U2,U2,Kite Live from Sydney,Window In The Skies
1.4965459,0.41810495,1.1000901,-0.16966999,-0.9950373,-0.38201016,-0.124024674,-1.3155537,Little Joe,Little Joe,Loco (Crazy),Nuestra Tradición
-0.64086753,-0.8674184,-1.5870811,-0.8157489,0.92927474,-1.159215,0.81584823,0.74138093,Korn,Korn,Ever Be,Untitled
0.8616089,0.7480097,2.8763137,-0.09466092,-0.042482633,1.0529686,-0.6429368,-0.45480955,Blind Blake & The Royal Victoria Hotel Calypsos,Blind Blake & The Royal Victoria Hotel Calypsos,Oh Look Misery,Bahamian Songs
0.30569646,0.4142023,0.38093022,0.21801087,-0.9049575,-0.13234691,-0.2627176,-0.8861613,Percy Faith,Percy Faith,Yesterdays,A Jerome Kern Songbook
-2.3051314,-0.626024,-2.2578104,0.060193323,1.5599325,-0.943547,0.6873711,1.6391804,Extreme,Extreme,Teacher's Pet,Extreme
1.0411656,0.83587766,1.477493,0.355723,-1.0485337,0.15036096,-0.5419078,-1.3734119,Alexandre Desplat,Alexandre Desplat,Palmer enquête,L'enquête corse - bof
-1.1776419,0.5964045,1.8660649,0.105445944,0.8354478,1.2443185,-0.46377236,0.43862575,Prozak,Prozak,Go To Hell,Tales From The Sick
0.47132865,-0.03621526,0.06756259,-0.11576411,-0.5785628,-0.61947876,0.24052396,-0.76558673,Jerry Butler,Jerry Butler,Moon River - Original,Jerry Butler Selected Hits Vol. 4
2.0214958,0.98431134,2.4068325,-0.55759704,-0.8927578,0.47545776,-0.5356847,-1.3757838,Yvette Horner,Yvette Horner,La Plus Bath Des Javas,L'essentiel 2003
-1.4393451,0.28729075,0.34065494,0.035493575,0.7354466,0.55325323,-0.14074202,0.22390728,Delta 9,Delta 9,Infidel,No Regrets
-2.2667954,-0.67826164,-1.6083438,-0.106301814,1.5666538,-0.39675668,0.5838653,1.2985828,Placebo,Placebo,English Summer Rain,Sleeping With Ghosts
-0.5252388,0.19895235,1.0108724,-0.22757846,0.86219585,0.72958493,0.023691658,0.20698641,Tam Tam Go!,Tam Tam Go!,Spanish Shuffle (Album Version),Miscelanea
0.52419853,-0.35373238,-0.43185693,-0.75979847,0.009172872,-0.4697955,0.62716424,-0.53149015,Gertrudis,Gertrudis,Intro,500
-0.6864749,0.7231534,1.3968693,0.5081029,0.3501247,0.5920113,-0.6761843,-0.13339676,Warrior King,Warrior King,Empress So Divine,Virtuous Woman
0.17265175,-0.0028462019,-0.62184364,-0.33786377,-0.16958894,-0.79919976,0.46615675,-0.46422124,Soda Stereo,Soda Stereo,Terapia De Amor Intensiva,De Musica Ligera
-1.025777,-0.21188149,-0.3410795,-0.06536635,0.9556281,-0.08167117,0.22006501,0.62267464,LORE,LORE,Haunting,My Soul Speaks
-0.68413967,-1.3235878,-1.9358752,-1.1795394,1.022902,-1.571536,1.1908664,0.8389455,Soul Asylum,Soul Asylum,Lies Of Hate,Candy From A Stranger
0.68728393,0.1853919,-0.079307996,-0.18761027,-0.6704682,-0.6930698,0.41697103,-1.0559106,Carl Doy with NZSO,Carl Doy with NZSO,The First Noel,Music For Christmas Lovers
-0.720864,1.442953,3.5699234,0.66378295,0.85617125,2.267596,-1.0018374,0.17444073,Horace Andy,Horace Andy,Musical Episode,Exclusively
1.4728626,-0.049975388,0.6861411,-0.61155856,-0.5552882,-0.3951504,0.24105023,-0.9527527,Jimmy Wakely,Jimmy Wakely,Beautiful Brown eyes,Country Masters Vol 1
-2.773931,0.10183273,0.1877979,-0.08081097,1.9583232,0.33238295,0.021468457,1.6144917,The Nightraver & The Magican,The Nightraver & The Magican,Drop the Bass,Ultimate Happy Hardcore 3
-0.32581678,0.9353299,2.1582985,-0.071163334,0.43782952,1.1223131,-0.57531166,-0.29841855,Rah Digga (Featuring Outsidaz),Rah Digga (Featuring Outsidaz),The Last Word (Amended Version),Dirty Harriet
-1.0042199,1.851982,4.4278307,0.81344116,1.1334459,2.578115,-1.7682642,0.37948057,RUN-DMC,RUN-DMC,Hard Times,Run DMC
0.50577426,0.5582009,0.5355125,-0.11548166,-0.25342277,-0.05950907,0.08110502,-0.6559243,Bert Kaempfert And His Orchestra,Bert Kaempfert And His Orchestra,Just As Much As Ever,Love That Bert Kaempfert
0.7415539,0.50667024,1.8405851,-0.364039,0.03296135,0.9755047,-0.16369109,-0.33422196,Hank Locklin,Hank Locklin,Filipino Baby,Please Help Me I'm Fallin'
-0.6728129,1.4458464,3.4676595,0.56528366,0.7053399,1.8545036,-1.379686,-0.0006378256,Lady May,Lady May,The Boss,Pink Chokolate!
-0.88079613,-0.72641766,-2.2915971,-0.56960636,0.8355409,-1.6962351,1.0905503,0.72898805,Nightwish,Nightwish,Escapist,Made In Hong Kong (And In Various Other Places)
0.8742135,1.3848591,1.4855918,0.5001045,-1.0108209,0.44813597,-0.1309252,-1.8328836,Angelo Badalamenti,Angelo Badalamenti,Jeffrey's Dark Side,Blue Velvet
2.85465,1.4647332,3.5660381,0.05220034,-1.9854449,0.83453053,-0.63263386,-2.3731024,Frank Chacksfield,Frank Chacksfield,Someone to Watch Over Me,Windsor Strings
1.7494287,1.1908002,2.2046926,-0.13069987,-0.5701489,0.7134485,-0.32449782,-1.5085442,Cesar Camargo Mariano/Helio Delmiro,Cesar Camargo Mariano/Helio Delmiro,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,Samambaia
0.2178333,-0.7331576,-1.6286528,-0.73525983,0.15569548,-1.2766354,0.9917128,-0.2572201,Buzzhorn,Buzzhorn,Pinned To The Ground (album version),Disconnected
-1.623356,-1.3709185,-2.783506,-1.0698284,1.8824121,-1.8752913,1.3835002,1.604819,Silverstein,Silverstein,Always And Never (Album Version),Discovering The Waterfront
0.053502366,-0.02886262,0.76492137,-0.2505144,0.19077131,0.13673647,0.09496555,-0.00042779744,!!!,!!!,Myth Takes,Myth Takes
-1.4132372,-0.56300634,-0.9310086,-0.045427103,1.0142835,-0.5454038,0.5936042,0.9537149,The Secret Life of Teenage Girls,The Secret Life of Teenage Girls,Carpe PM,The Last Living American Marxists
-0.7871158,1.0023016,2.5522285,0.46842223,0.6915118,1.522901,-0.711068,0.14916213,The Notorious B.I.G.,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),Greatest Hits
-2.0515049,-0.5537425,-1.9165426,-0.38343418,1.466316,-1.117176,0.6675165,1.5554211,Led Zeppelin,Led Zeppelin,Poor Tom (Album Version),Coda
-0.8186349,-0.9626056,-1.7480273,-0.6184147,1.0020837,-0.870159,0.93914133,0.6850559,Sandi Thom,Sandi Thom,Wounded Hearts,The Pink & The Lily
0.13114427,0.9360322,0.9108742,0.22714892,0.051839914,0.4949298,-0.17002839,-0.3771338,Carl Belew,Carl Belew,Love's Been Good To Me,20 Greatest Hits
0.001995718,0.731709,0.39200747,0.30657202,-0.4326336,-0.3219908,-0.13898464,-0.6083119,The Field Mice,The Field Mice,When Morning Comes To Town,Coastal
1.0733157,1.4119835,3.917037,0.39031816,-0.29598173,1.7704198,-1.0104332,-1.0467676,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Estate,Once More
-0.8109229,-0.07402994,-0.12910804,-0.3637026,1.0269318,0.080951594,0.25437906,0.5514301,Catherine Howe,Catherine Howe,Freedom Enough (From Silent Mother Nature),Harry / Silent Mother Nature
-0.019552931,0.15541036,-0.013373174,-0.16702361,-0.21486373,-0.46311092,-0.0678411,-0.16845772,Malkit Singh,Malkit Singh,Hai Shava,Hai Shava
