track_id,track_name,track_artist,playlist_genre,playlist_subgenre,language,encoded_genre,genre,kmeans_cluster
079lsExLsjditCh8XyUn0L,Best Rapper Alive,Lil Wayne,rap,southern hip hop,en,4,rap,1
07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,pop,electropop,en,2,pop,5
07Agqdd4SD83JRgN19OjdW,Magenta (prod. Auer),Pezet,rap,hip hop,pl,4,rap,4
07ANB9prOyNTWnMbDGNzdW,Fortunate Son,Creedence Clearwater Revival,rock,classic rock,en,5,rock,5
07bBCZ2bNs5gVlm4e7tJQ1,Chillax,Alkilados,latin,latin pop,es,1,latin,5
07CQ0ux2CwbaVN05sfG1zN,Sleepy Eyes,Elohim,rap,trap,en,4,rap,5
07CyrZF9eVd02zzIse7tZA,In Between Days - 2006 Remaster,The Cure,rock,permanent wave,en,5,rock,3
07e2UjDMuFZyOiu8Xo3CwX,Got To Get It,Sisqo,r&b,new jack swing,en,3,r&b,4
07eET3PAzpSz5CLE4wGgN5,Inocente,Myke Towers,latin,reggaeton,es,1,latin,4
07efOAoPwcRdd4W6gi8BRF,I Wanna Sex You Up,Color Me Badd,r&b,new jack swing,en,3,r&b,1
07F7zczrjCccG67nrFl3ai,Million Years,Gareth Emery,edm,progressive electro house,en,0,edm,3
07fqonJcksfEG2Fav9SDA2,Make Believe,Kenny Lattimore,r&b,neo soul,en,3,r&b,2
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,rock,classic rock,en,5,rock,5
07HPV6hzecJmMJwsIX8YVU,He Could Be the One,Hannah Montana,pop,post-teen pop,en,2,pop,1
07idyjb93qYavu1s29HtBi,Drop In the Ocean,OMI,latin,latin hip hop,en,1,latin,4
07iEoapGlHKFWWdM2YRsiy,The Second Brightest Star,Big Big Train,rock,album rock,en,5,rock,2
07ipXN6CNTw34qwSYePKpg,Summer on You,PRETTYMUCH,r&b,hip pop,en,3,r&b,4
07jFllpAwipdNXstXHFtHk,Mine,Mark Mendy,edm,pop edm,en,0,edm,4
07K9jPEoVsqoEopODxiAUs,Living in Oblivion,Anything Box,rock,permanent wave,en,5,rock,5
07KHJvlYBeQVqrmifTEqEp,Dream On,Aerosmith,rock,classic rock,en,5,rock,2
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard),Roddy Ricch,rap,hip hop,en,4,rap,4
07L6tEZIfCX3GZAWCpGj0e,22,TINI,latin,latin pop,es,1,latin,4
07lqfibBtpw1ud24u0uULj,Keep Watch,Wu-Tang Clan,rap,southern hip hop,en,4,rap,4
07nH4ifBxUB4lZcsf44Brn,Blame,Calvin Harris,pop,dance pop,en,2,pop,1
07OKKRUAmBaJDf8YGF1PD5,Do Me Like A Drug,Emmanuel Franco,pop,indie poptimism,en,2,pop,5
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,pop,post-teen pop,en,2,pop,1
07OzC5JlcaDwEkzWmvqp6y,Nasty,Janet Jackson,rock,album rock,en,5,rock,4
07pBDImHZhH5XW6xz9Wob6,The Beard Song,Demun Jones,rap,southern hip hop,en,4,rap,1
07plBjARJU1Itic3kQuV4Z,Siempre Peligroso (feat. Fermin IV Caballero) - feat. Fermin IV Caballero of Control Machete,Cypress Hill,rap,gangster rap,es,4,rap,4
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,KISS,rock,classic rock,en,5,rock,5
07s9NNOT0sZQp7TyolLLgu,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,rap,hip hop,en,4,rap,4
07TaUxan2koUnBPPzrtU04,Dr. Beat,Gloria Estefan,latin,latin pop,en,1,latin,5
07tOsOR7E9zW89v2FqzsdG,Busy Earnin',Jungle,pop,dance pop,en,2,pop,5
07trtA9L3paByfzsIf6pZH,Control,VNV Nation,pop,electropop,en,2,pop,3
07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,Cupid,rap,southern hip hop,en,4,rap,4
07VwdDnNr05uJGgpM1IG40,Ice,Ecko,rap,trap,es,4,rap,0
07yM5vxBxAIXWzNqu1BnF6,Por Contarle Los Secretos,Jon Z,rap,trap,es,4,rap,5
07zL0LP8Xt2CCM8MXA5PJh,Lil Mama,Miles Wesley,rap,trap,en,4,rap,5
07zV7KJhD507OPDD0NUuj2,Lower,TENDER,pop,indie poptimism,en,2,pop,2
0832Tptls5YicHPGgw7ssP,Beast Of Burden - Remastered,The Rolling Stones,rock,album rock,en,5,rock,5
084ILpH20VSBeamcU7mM4K,Drown,Theory of a Deadman,rock,hard rock,en,5,rock,1
085JBuPwP0YbPgc2t6Lscc,Not Backing Down,Blanca,edm,progressive electro house,en,0,edm,5
085XpQzAKm4nAfcfRp2get,Get Free (feat. Amber Coffman),Major Lazer,pop,post-teen pop,en,2,pop,1
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,rock,permanent wave,en,5,rock,5
0871vn05d33xTvZllwVWKq,Sass Cafe,Josh Stanley,pop,dance pop,en,2,pop,4
087B7ONFOiKkkMVmg83md0,Hello Hello,Fickle Friends,pop,indie poptimism,en,2,pop,5
087zhxfoAGzPjlaGJz2CuR,Dare You - Radio Edit,Hardwell,edm,big room,en,0,edm,3
088eGKZm5dgDxFauCEwOqp,Real Eyes,Fili,pop,indie poptimism,en,2,pop,2
08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,pop,electropop,en,2,pop,5
08Ed6CXK8Ibk5XvLgm8g4q,Me Myself & I,Jhaye,r&b,neo soul,en,3,r&b,2
08IIDDeGMsbKnkSHTVX9Cj,All Day All Night,Bobby Brown,r&b,new jack swing,en,3,r&b,4
08j5bEz5uMlE9zCFvLyaDr,Celebration (feat. Ky-Mani Marley),Maffio,latin,tropical,en,1,latin,5
08JVaI77aIffN0wNjTOG4b,Ready for Love - 2015 Remaster,Bad Company,rock,album rock,en,5,rock,2
08Kj0lvbsqAxzeUOBYZRL6,Good Nights (feat. Mascolo),Whethan,pop,indie poptimism,en,2,pop,0
08MbvwVOZdMNESjkoVdXxE,Where Do We Go,Solange,r&b,urban contemporary,en,3,r&b,5
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,pop,post-teen pop,en,2,pop,1
08o75xMKmGrKny6GsXrNJW,Little Lies,Fleetwood Mac,rock,classic rock,en,5,rock,5
08onVqQ8YicJ98Ycm1qoLf,Urgent,Foreigner,rock,classic rock,en,5,rock,5
08oolgtQ3uYjZDXNK1VCC6,California,Delinquent Habits,latin,latin hip hop,en,1,latin,4
08PjS6opdc0vLlaf0Z7YIl,Dogs of War,Blues Saraceno,rap,southern hip hop,en,4,rap,2
08PPWoWOXNWxWoMGSADdSq,Say It's Gonna Rain,Will To Power,latin,latin hip hop,en,1,latin,5
08qjPXZBdEyif5PxU2AY9S,Sway - Chainsmokers Remix,Anna of the North,pop,indie poptimism,en,2,pop,5
08rBIlTMXlF5uEHobZglxv,Million Pieces - M-22 Remix,Bastille,pop,dance pop,en,2,pop,1
08smDzfxppUCFABj6FU2Xh,Lebensborn - Update,[:SITD:],pop,electropop,en,2,pop,3
08UUpcePtj2DEgjPAQHxQT,Triste,Kase.O,r&b,urban contemporary,es,3,r&b,4
08V9Lvq19LbR3IlgL2AYXv,Drop Your Love (feat. Dirty Radio),Young Franco,r&b,neo soul,en,3,r&b,0
08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),Saint Asonia,rock,hard rock,en,5,rock,1
08XmoAjG6I2vbsONnFmDWg,I Follow Rivers,Lykke Li,pop,indie poptimism,en,2,pop,2
096rnp428bZTuaiKcl7bHM,She's Long Gone,The Black Keys,rap,southern hip hop,en,4,rap,1
098tAg0yjz9ds5oys4MAPG,All In My Head,Tori Kelly,r&b,urban contemporary,en,3,r&b,5
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,pop,dance pop,en,2,pop,1
09CWfcYFhVhB1Bzfz1cLJ7,Sleep Talking,Charlotte Lawrence,pop,indie poptimism,en,2,pop,5
09dUClsKgQ2uyonfqJqeCB,Youth (Qrion Remix) [feat. Satica],Manila Killa,pop,indie poptimism,en,2,pop,5
09dwF4F9mJSoy5oHd2HWFg,Nudies,24hrs,rap,trap,en,4,rap,5
09Esxq6Hmjdw9ppzwaM7eK,Looking Back - Walden Remix,The Only,edm,progressive electro house,en,0,edm,3
09EwNbGvUyu7BDEYG0cJro,Can't C Me,2Pac,rap,gangster rap,en,4,rap,5
09fyn2OvOyE55zYnQnZbGY,Let Me Roll It - Remastered 2010,Paul McCartney,rock,album rock,en,5,rock,3
09gFwNPx8KlrXXDTbVXGtt,Cosmic Dark,Pitchback,edm,progressive electro house,en,0,edm,1
09I1TnKW1WPtD8tnQxRtkD,You're Makin' Me High,Toni Braxton,r&b,new jack swing,en,3,r&b,4
09iJxFlCK7k2IJYwflXZ2m,Ella Me Cautivo,J Balvin,latin,reggaeton,es,1,latin,5
09IStsImFySgyp0pIQdqAc,The Middle,Zedd,pop,dance pop,en,2,pop,5
09iWF1Hs988cmZneyLeZ2V,News For You,Eric Benét,r&b,neo soul,en,3,r&b,5
09JODSGxZqEhyoD0OX23Bs,Big & Loud,Nick Nolan,rap,southern hip hop,en,4,rap,1
09lgtisfbv0A7IdGAHGrOS,ANGST II,MESSIAH!,rap,hip hop,en,4,rap,0
09nSCeCs6eYfAIJVfye1CE,Oye,TINI,latin,latin pop,es,1,latin,4
09nssae4OveYZLhXI1wYQX,Genie in a Bottle,Campsite Dream,latin,tropical,en,1,latin,4
09nxdcY2oYo57fJrG6CCCT,Dragostea Din Tei - Original Romanian Version,O-Zone,pop,dance pop,ro,2,pop,5
09oCOptpWAPyV0gqxBUCJr,Champion,Fall Out Boy,r&b,hip pop,en,3,r&b,1
09Oj9xexrJ5N5hzMoOHgh5,This Is The Shack,Warren G,rap,southern hip hop,en,4,rap,1
09okoLt0vlZKhRVv6y8NVo,Sun Is Shining - W&W Remix,Axwell /\ Ingrosso,edm,big room,en,0,edm,1
09OO7Q2aOnwUA1as7cgiaP,In Da Club,50 Cent,rap,gangster rap,en,4,rap,4
09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head (with John Mayer),Khalid,latin,latin pop,en,1,latin,5
09PFYYJuXJ961Kp8ZIxxpx,Point of No Return,Nu Shooz,latin,latin hip hop,en,1,latin,5
09PGyODYYlVsL49N7TR914,Pedro Navaja,Rubén Blades,latin,latin hip hop,es,1,latin,2
09PTdECef2Uxix7ma0HCxs,You Could Be Mine,Guns N' Roses,rock,album rock,en,5,rock,3
09pW7wXspkEkd8gjE93prk,Rockstar (feat. DV8),Timmy Trumpet,edm,progressive electro house,en,0,edm,1
09qIdioXLJPGXAM9zsy20v,Aprovecha (feat. Daddy Yankee),Nova y Jory,latin,reggaeton,es,1,latin,1
09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,rock,permanent wave,en,5,rock,3
09QZhXZMOAWdOvNFZnJwQ9,Fre$h,Lil Whigga,rap,trap,es,4,rap,4
09s7AzC1vXpkIBS8xphJgP,Come With Me,Shai,r&b,new jack swing,en,3,r&b,2
09TcIuH1ZO7i4vicWKoaN2,Papaoutai,Stromae,rap,southern hip hop,fr,4,rap,5
09TZsMHXEtQkdmMJZPLKup,UP THE SMOKE (with Offset),Stunna 4 Vegas,rap,hip hop,en,4,rap,0
09wrW4mdaoBrOFY6KSR94h,Heaven,The Blaze,edm,electro house,en,0,edm,3
09xGoSMPNhCqctq7x3HN5x,Into You (feat. Tamia) - Radio Edit,Fabolous,r&b,hip pop,en,3,r&b,4
09xGWzgSw8zp5oS1x5ogym,Melaza,Tiro De Gracia,latin,latin hip hop,es,1,latin,4
09xnGXVrbniWV4mLTgGyD5,Tus Ojos No Me Ven - feat. Joewell y Randy,Joey Montana,latin,latin pop,es,1,latin,4
09Y1WTdCYfvdJegsPte1A2,Los Olores de Tu Alma,Javiera Mena,pop,electropop,es,2,pop,5
09yhMTRqQ1I1dniu3PoIQi,Don't Kill My High,Lost Kings,pop,electropop,en,2,pop,5
09yLdUZdymzX8iocIUxem5,Side To Side - Slushii Remix,Ariana Grande,edm,pop edm,en,0,edm,1
09YXhYMYIHZBHVKGEQrSQF,Return To Love,Andrea Bocelli,r&b,hip pop,en,3,r&b,2
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,rock,permanent wave,en,5,rock,5
0a4vQ58TiGl8Z77EEAvQCx,"Uncertain Smile - Original 7"" Version 1982",The The,pop,electropop,en,2,pop,3
0A52Tcklg6nNjkCNFrHwyM,Whipping Post,The Allman Brothers Band,rock,classic rock,en,5,rock,3
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,pop,dance pop,en,2,pop,4
0A5qqtFMG1qrNQEcjvr1A2,Break the Rules,Charli XCX,pop,indie poptimism,en,2,pop,5
0A7uLa2SqVK5s5Y2V3kCyW,Good Looking,Don Omar,latin,reggaeton,es,1,latin,1
0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,MiMS,rap,southern hip hop,en,4,rap,0
0AAl3LtvIhEilWXZmYHeh5,More,Zion,latin,reggaeton,es,1,latin,1
0aAVBcORefVNADGxgqh8XM,Getaway,Tritonal,edm,pop edm,en,0,edm,1
0abrjTBmZ4xiA3seMA4pTu,Digging My Own Grave,Escape the Fate,rock,hard rock,en,5,rock,1
0Acc8Z2mhTiU6ceB4DEyCt,Los Angeles Times,Xzibit,rap,southern hip hop,en,4,rap,0
0aCI9tg8Pb9l1uoOPk9R8n,Love Like Mine,Miami Horror,pop,indie poptimism,en,2,pop,5
0aCjE4cpIQxLQcaNAj1xgW,Ronca,Don Omar,latin,reggaeton,es,1,latin,1
0AcLrSfAEBQcUnHOTm5pXg,Get It On Tonite,Montell Jordan,r&b,hip pop,en,3,r&b,4
0AcmTuNAihP5wlws9eBwQc,Boy I've Been Told,Safire,latin,latin hip hop,en,1,latin,5
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,pop,indie poptimism,en,2,pop,1
0ADZ5dmXhlfzjMw6lefoPl,Far Away,Nickelback,rock,permanent wave,en,5,rock,1
0aEb1gDzaQMb53iXXoM7Lj,The Kids Are Alright - Mono/Stereo Version,The Who,rock,classic rock,en,5,rock,5
0Aergaee1PD3zbWcjxcUJl,Shakin' Off The Rust,The Blue Stones,rock,hard rock,en,5,rock,5
0aersVHlGGXcHeRvHtuaSt,Dancing On Glass,St. Lucia,pop,indie poptimism,en,2,pop,5
0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,pop,electropop,en,2,pop,5
0AGh7lxZOWUhLL0FqrXHjX,Free (feat. T-Jay),GAWVI,edm,progressive electro house,en,0,edm,4
0AGJuICX9Uhne0ER96c4Rw,Freak Like Me,Halestorm,rock,hard rock,en,5,rock,1
0aH8X88VkmMpDK6tGcwRd1,Kisse Misse,Annella,edm,electro house,en,0,edm,4
0AHHDAHFRaT82UVw5fMr1R,Vice Grip,Parkway Drive,rock,hard rock,en,5,rock,1
0aHOXu219Z4MqEKwiKsddl,Show Me Love,Robin Schulz,pop,indie poptimism,en,2,pop,1
0AhRPDuVwHkLAACbPXidb3,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,edm,progressive electro house,en,0,edm,1
0aHWQ6E8E4YejHS1P3D8t6,Rich Boy,Josh Stanley,pop,dance pop,en,2,pop,0
0AhZNtpPVaC4TApU3H76nL,Him Or Me - Edit Version,Today,r&b,new jack swing,en,3,r&b,5
0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,rap,trap,en,4,rap,4
0AJ62x1CXjJf3VW25CeZXa,Stairway To Heaven,Led Zeppelin,rock,classic rock,en,5,rock,2
0ak9xScGzG7JaA1BUlLb7S,Severed,The Decemberists,pop,electropop,en,2,pop,5
0AKejOKlGdiB53QpwAeenO,Don't Wanna Know,Maroon 5,pop,electropop,en,2,pop,5
0aKNU0pxAon4dXwjY4GreO,Storm (feat. Kyra Mastro),Famba,edm,electro house,en,0,edm,4
0aKoR2iMGuqAUBBCdRwII8,Prettiest Virgin (Radio Edit),Agar Agar,pop,indie poptimism,en,2,pop,5
0AkQbXGN4KG34TS7xLrM68,Kiss You,One Direction,pop,post-teen pop,en,2,pop,5
0akyEssGRVHstqCSWXusJL,Fuentes de Ortiz,Ed Maverick,latin,latin pop,es,1,latin,2
0akznwBCaPCVAtiGblDtHt,Cold Ain't For Me,Oceans,pop,indie poptimism,en,2,pop,5
0al9yd2pRDUY7GIYUnlxH3,Schreibe mein Schicksal,Haze,rap,gangster rap,de,4,rap,0
0aLG42zaidNkblhiQgJknP,WANT,TAEMIN,pop,dance pop,ko,2,pop,5
0alWUvsJHk83HVWCnyCG51,Suave (Remix),El Alfa,latin,latin hip hop,es,1,latin,5
0amPDBn2wSRl0vRyWSLk5v,The Bottle,Hermano,rap,southern hip hop,en,4,rap,3
0aMs9TzfoK8n8nRxatnNkQ,Who's Got Your Love - Mike Williams Remix,Cheat Codes,edm,progressive electro house,en,0,edm,1
0aN6WpOVcTE8fmmZybZzc7,Without Love,Nikka Costa,r&b,neo soul,en,3,r&b,2
0aO50JeAEI5ArPOPsD5lwi,Conquista,Jerau,latin,latin pop,es,1,latin,5
0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,Hozier,pop,post-teen pop,en,2,pop,2
0Aqlt4N5h6rUtKnd09VXpr,Grillz - Dirty,Nelly,rap,southern hip hop,en,4,rap,4
0AQqoPKwh92bCrR0Vr7gGs,So Good (feat. Raekwon),Davina,r&b,new jack swing,en,3,r&b,5
0AQXOzjEG2ofwGrDyqUY7H,Seppuku (feat. Suicideboy$ & Jgrxxn),Ghostemane,rap,gangster rap,en,4,rap,4
0arItEjl5jRh5FE7zyrv4A,Belief - Acoustic,John Mayer,latin,latin pop,en,1,latin,2
0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,rap,southern hip hop,en,4,rap,0
0arymh4a4YsUaps34DfA7L,When Can I See You,Babyface,r&b,new jack swing,en,3,r&b,2
0atAqF01mqwYOOfXVHu51F,Fortunate,Maxwell,r&b,neo soul,en,3,r&b,2
0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,latin,reggaeton,es,1,latin,5
0atWq5Ua1ax7zMKDjSQEpg,Dag 1,Gilli,rap,hip hop,da,4,rap,0
0AtY4uFaYBIl6tAjONkk1Z,Your Peace (feat. Lil Baby),Jacquees,r&b,neo soul,en,3,r&b,0
0aUP7s7O3m8xFnQ1Ju0xbZ,Trouble,Annella,edm,electro house,en,0,edm,5
0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,grandson,pop,electropop,en,2,pop,1
0avEVorPMJyPPolMbeonBB,A las Cosas por Su Nombre,Violadores Del Verso,latin,latin hip hop,es,1,latin,5
0avSZqODpo898TKYgxxFvZ,Shame,Freddie Gibbs,r&b,neo soul,en,3,r&b,1
0Ax7dxc1Moc2DXsBhtntOu,Higher (feat. Deronda K. Lewis),Twelve24,edm,progressive electro house,en,0,edm,4
0AY6XbTfRSk9wpCIQTnwc0,Light Up the Sky,Thousand Foot Krutch,rock,hard rock,en,5,rock,1
0aY9d4Kgyv6mzWTW5gNzSO,Too Late,NIMMO,pop,indie poptimism,en,2,pop,4
0AyAhgf2sihNnGt1ymLhg2,My Death,Scott Walker,rock,permanent wave,en,5,rock,2
0aZ4vyAeoDqsP0zNEECrx6,All The Way,Timeflies,edm,progressive electro house,en,0,edm,5
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,pop,dance pop,en,2,pop,1
0aZPhHp1DVNVS5HAWzpUsM,Everybody Wants To Rule The World - Extended Version,Tears For Fears,pop,electropop,en,2,pop,5
0b0v9MiKhNBbgxSYpMZTVg,Riot Rhythm,Sleigh Bells,rock,album rock,en,5,rock,1
0B1zVsLqmV9ibIFdNS5tGs,I Saw the Light,Todd Rundgren,rock,classic rock,en,5,rock,5
0B2RttXEiyXsMeQ7mMP3EI,Cruel (feat. ZAYN),Snakehips,pop,indie poptimism,en,2,pop,5
0b49amLX2WGFwGNmq6xE82,Love Is a Bitch,Two Feet,pop,indie poptimism,en,2,pop,2
0b4KxqG2zGWDh3iH571a7D,Mafo,Naira Marley,latin,latin pop,en,1,latin,4
0b5w1gamS9f239Sms9guAB,They Don't Know,Jon B.,r&b,urban contemporary,en,3,r&b,2
0B6Y0XZfvH7T45Z70tIGjM,"Endless, a Silent Whisper",Urbandub,rock,classic rock,en,5,rock,1
0B8B8cVRFIG1yznoQe7c9s,Setting Fires,The Chainsmokers,edm,pop edm,en,0,edm,5
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,rap,gangster rap,en,4,rap,4
0B9mYgnAQ1MHmhnfHNuo45,King Harvest (Has Surely Come) - Alternate Take/Remastered,The Band,rock,classic rock,en,5,rock,1
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,pop,post-teen pop,en,2,pop,4
0b9tA3TNHCzfbTh9mGloNx,Seele,Azet,rap,hip hop,de,4,rap,0
0B9tlo3EDwWazIPlyWpKAH,Sincera,Fred De Palma,latin,latin hip hop,it,1,latin,5
0badUCyexkIKRDWbBV9pgc,A Donde,Sentidos Opuestos,pop,electropop,es,2,pop,5
0bAkKNCQfWkexHFn7fIKns,In My Feelings,Drake,r&b,hip pop,en,3,r&b,0
0Bbd5inN2znpGQkxZbqmmU,Backyard Boogie,Mack 10,rap,southern hip hop,en,4,rap,4
0bbw6Es6hgs9ybUisecefK,We Sink,Of Monsters and Men,pop,indie poptimism,en,2,pop,1
0BCHLiF9rkE4yk5yfoVDWH,Falling Down,Pallas,rock,album rock,en,5,rock,3
0bCPJsVGDxPYwQMDZMi4NW,Estamos Arriba,Bad Bunny,rap,trap,es,4,rap,5
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,pop,electropop,en,2,pop,2
0bdabO15YOj0iZPg2OujAw,Let The Beat Build,Lil Wayne,rap,hip hop,en,4,rap,4
0BdAvd736NPBMWs6ayzQ3C,Karate,R3HAB,edm,big room,no,0,edm,1
0BDH10wUP5k1Pwzw8GjbvB,Dynamite - Original Mix,Quintino,edm,electro house,en,0,edm,3
0BEIdPXZsO2pprPwKfTVjy,Rump Shaker,Wreckx-N-Effect,r&b,new jack swing,en,3,r&b,5
0BenZn1xELuxhb7Pjwyjxv,Hooka,Don Omar,latin,reggaeton,es,1,latin,1
0BfLvshnvJldGROufmYCrv,Song For You,Rhye,pop,indie poptimism,en,2,pop,2
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,Frankie Valli,r&b,urban contemporary,en,3,r&b,5
0BG2iE6McPhmAEKIhfqy1X,Bad Moon Rising,Creedence Clearwater Revival,rock,classic rock,en,5,rock,1
0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,Jack Johnson,latin,latin pop,en,1,latin,4
0BHRbisnHAEU4DtPyyMJDO,I Seen A Man Die,Scarface,rap,gangster rap,en,4,rap,4
0bHs3ly4Bv5BlzE3KrePfX,Golden,Jill Scott,r&b,neo soul,en,3,r&b,4
0BhvzFxq3FHiMdGcLiTphr,Make It Better (feat. Smokey Robinson),Anderson .Paak,r&b,neo soul,en,3,r&b,1
0bIaAG656Kq0JGmw3N1TeS,One For the Money,Escape the Fate,rock,hard rock,en,5,rock,5
0BiGd2FNDQ0eh79ZHfp6tS,All I Wanna Do,Martin Jensen,pop,dance pop,en,2,pop,5
0BiH40c8QEvMBQm3lrFpZ0,Ni Un Fruto,Denise Rosenthal,latin,latin pop,es,1,latin,0
0bJDMivi2n8cfFHyafRmwb,Let You Know - Nathan C Remix,Flume,edm,progressive electro house,en,0,edm,1
0bJncTmVkKIzgKK5jNopV8,Fly By Night,Rush,rock,classic rock,en,5,rock,5
0BJTbkmrB2Y4E9M8qVzbYZ,Feel It All Around,Washed Out,pop,indie poptimism,en,2,pop,3
0BJU4rYOfj43xHw6gvTIwE,Hold Me Now,Thompson Twins,rock,permanent wave,en,5,rock,2
0bK3jxkbq5cDKWr68KtO8G,Una y Otra Vez,Manuel Medrano,latin,latin pop,es,1,latin,2
0Bk4P8WODpjxTzu4ry5PGQ,LUNA,Sick Individuals,edm,big room,cy,0,edm,1
0bkUkbJ1nEalT9uPKFP3Vc,Bienvenidos - Live,Miguel Rios,rock,album rock,es,5,rock,1
0BkvZes677Mcp5WVUQjRxD,ZEZE (feat. Travis Scott & Offset),Kodak Black,latin,latin hip hop,en,1,latin,4
0bl3loogtnE6ssdEGb9GCn,I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,rock,classic rock,en,5,rock,5
0blBnxZjYFjP1DsyAuBo1O,Rxdical Forever,Anonymuz,rap,gangster rap,en,4,rap,1
0BlcnJ36zeJTr1wn2OCYnt,Deliriously Good,Rat City,pop,post-teen pop,en,2,pop,5
0bleWpLne79d7vpP1cUC4p,Afternoon,TENDER,pop,indie poptimism,en,2,pop,2
0BLR0gzwIbPJlI5y2BUGYZ,Ghost - Lost Kings Remix,Halsey,pop,indie poptimism,en,2,pop,5
0bmB3nzQuHBfI6nM4SETVu,Surrender,Cash Cash,edm,pop edm,en,0,edm,1
0bMRpUsk1IWi5O2NIkWsqR,Mayor Que Yo 3,Luny Tunes,latin,reggaeton,es,1,latin,5
0BMXB8USeC2zVufRWBcMuY,Vete,Khea,rap,trap,es,4,rap,5
0BN9Ray5nJxg1hWhPTY3ka,The High Road,Joss Stone,r&b,neo soul,en,3,r&b,1
0BnTBAGmr9FtYwkZrwKhwS,Just Us (feat. SZA),DJ Khaled,latin,latin pop,en,1,latin,4
0BoL0e5lLRCOEdOs55YcIF,Blood - Remix,Moonkey,rap,trap,es,4,rap,5
0BOm90PDLRJpTSqqd6z52E,Sola,Luis Fonsi,latin,latin pop,es,1,latin,0
0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,Foo Fighters,rock,permanent wave,en,5,rock,1
0bOwePluW3m4oMa9LR7kdy,Is' mir egal,Hanybal,rap,gangster rap,de,4,rap,4
0BP7uJvIKL26tsRut1VZML,Von unten nach oben,TaiMO,rap,gangster rap,de,4,rap,4
0Bpi22ShKYtb49C9Bty7Ke,The Bomb,All-4-One,r&b,new jack swing,en,3,r&b,5
0Bpkq4z0VfjkO7kUME8gks,Forever,Drake,rap,southern hip hop,en,4,rap,1
0BPTTsnnfz44XmZn3EE0oo,Song To The Siren (Remastered),This Mortal Coil,pop,electropop,en,2,pop,2
0bqbHSWQShDF7sv8DFMcAA,My Small Town,Danny Boone,rap,southern hip hop,en,4,rap,5
0bqfNDZvqXB10fUKSfj6mY,Tu Luz,Azul Violeta,pop,electropop,es,2,pop,3
0BqY7i5dFenEnkYGoK42Uv,The Format,AZ,rap,southern hip hop,en,4,rap,4
0bqz8PQRyKw8Uwi02NsV3q,Beast,PURARI,edm,big room,en,0,edm,3
0BrhmLM6npAnM6Nce5oZGQ,Tell Me You Love Me - NOTD Remix,Demi Lovato,edm,pop edm,en,0,edm,5
0BryGBaXMKkNapnKtbJJnb,Kannste ma sehn,Baba Saad,rap,gangster rap,de,4,rap,4
0brzJEyCEVzjAQsCgCqxqb,Pretending (feat. Jessie Reyez),A Boogie Wit da Hoodie,r&b,urban contemporary,en,3,r&b,0
0Bs0hUYxz7REyIHH7tRhL2,Helter Skelter - Remastered 2009,The Beatles,rock,classic rock,en,5,rock,3
0bs6tC9MHag57CQU3A0Im1,The Reason (Sean Cook Remix),Urban Rescue,pop,dance pop,en,2,pop,5
0bSr5pybJSlgG5OZH441gF,Simply Irresistible,Robert Palmer,rock,hard rock,en,5,rock,5
0BTAWeXFNhgAYixu5YGtE8,Red,HyunA,edm,pop edm,ko,0,edm,1
